1,1,0,1,20,1,1,20,1,1,1,0,32768,20,24,24,11520,576,24,1,100,5666.880
1,1,0,1,50,1,1,50,1,1,1,0,32768,50,8,8,3200,64,8,1,100,1648.416
1,1,0,1,32,1,1,32,1,1,1,0,32,32,142,142,645248,20164,142,1,100,395.712
1,1,0,1,16,1,1,16,1,1,1,0,32,16,63,63,63504,3969,63,1,100,86.656
1,1,0,1,64,1,1,64,1,1,1,0,144,64,114,114,831744,12996,114,1,100,1858.336
1,1,0,1,64,1,1,64,1,1,1,0,144,64,57,57,207936,3249,57,1,100,546.464
1,1,0,1,192,1,1,192,1,1,1,0,144,192,57,57,623808,3249,57,1,100,1393.120
1,1,0,1,64,1,1,64,1,1,1,0,144,64,28,28,50176,784,28,1,100,194.848
1,1,0,1,96,1,1,96,1,1,1,0,144,96,28,28,75264,784,28,1,100,253.536
1,1,0,1,128,1,1,128,1,1,1,0,144,128,28,28,100352,784,28,1,100,307.008
1,1,0,1,16,1,1,16,1,1,1,0,144,16,28,28,12544,784,28,1,100,77.824
1,1,0,1,32,1,1,32,1,1,1,0,144,32,28,28,25088,784,28,1,100,115.040
1,1,0,1,192,1,1,192,1,1,1,0,144,192,28,28,150528,784,28,1,100,449.792
1,1,0,1,192,1,1,192,1,1,1,0,144,192,14,14,37632,196,14,1,100,172.704
1,1,0,1,96,1,1,96,1,1,1,0,144,96,14,14,18816,196,14,1,100,91.456
1,1,0,1,208,1,1,208,1,1,1,0,144,208,14,14,40768,196,14,1,100,182.656
1,1,0,1,16,1,1,16,1,1,1,0,144,16,14,14,3136,196,14,1,100,44.096
1,1,0,1,48,1,1,48,1,1,1,0,144,48,14,14,9408,196,14,1,100,58.080
1,1,0,1,64,1,1,64,1,1,1,0,144,64,14,14,12544,196,14,1,100,66.496
1,1,0,1,160,1,1,160,1,1,1,0,144,160,14,14,31360,196,14,1,100,124.800
1,1,0,1,112,1,1,112,1,1,1,0,144,112,14,14,21952,196,14,1,100,90.848
1,1,0,1,224,1,1,224,1,1,1,0,144,224,14,14,43904,196,14,1,100,189.440
1,1,0,1,24,1,1,24,1,1,1,0,144,24,14,14,4704,196,14,1,100,65.792
1,1,0,1,128,1,1,128,1,1,1,0,144,128,14,14,25088,196,14,1,100,108.448
1,1,0,1,256,1,1,256,1,1,1,0,144,256,14,14,50176,196,14,1,100,199.872
1,1,0,1,144,1,1,144,1,1,1,0,144,144,14,14,28224,196,14,1,100,119.584
1,1,0,1,288,1,1,288,1,1,1,0,144,288,14,14,56448,196,14,1,100,207.584
1,1,0,1,32,1,1,32,1,1,1,0,144,32,14,14,6272,196,14,1,100,62.720
1,1,0,1,320,1,1,320,1,1,1,0,144,320,14,14,62720,196,14,1,100,226.048
1,1,0,1,256,1,1,256,1,1,1,0,144,256,7,7,12544,49,7,1,100,79.456
1,1,0,1,160,1,1,160,1,1,1,0,144,160,7,7,7840,49,7,1,100,68.768
1,1,0,1,320,1,1,320,1,1,1,0,144,320,7,7,15680,49,7,1,100,76.672
1,1,0,1,32,1,1,32,1,1,1,0,144,32,7,7,1568,49,7,1,100,31.136
1,1,0,1,128,1,1,128,1,1,1,0,144,128,7,7,6272,49,7,1,100,62.016
1,1,0,1,384,1,1,384,1,1,1,0,144,384,7,7,18816,49,7,1,100,89.664
1,1,0,1,192,1,1,192,1,1,1,0,144,192,7,7,9408,49,7,1,100,67.360
1,1,0,1,48,1,1,48,1,1,1,0,144,48,7,7,2352,49,7,1,100,64.224
1,1,0,1,64,1,1,64,1,1,1,0,27,64,224,224,3211264,50176,224,1,100,1367.648
1,1,0,1,128,1,1,128,1,1,1,0,27,128,112,112,1605632,12544,112,1,100,734.048
1,1,0,1,256,1,1,256,1,1,1,0,27,256,56,56,802816,3136,56,1,100,374.016
1,1,0,1,512,1,1,512,1,1,1,0,27,512,28,28,401408,784,28,1,100,260.000
1,1,0,1,512,1,1,512,1,1,1,0,27,512,14,14,100352,196,14,1,100,101.536
1,1,0,1,20,1,1,20,1,1,1,0,32768,20,24,24,11520,576,24,1,90,5726.976
1,1,0,1,50,1,1,50,1,1,1,0,32768,50,8,8,3200,64,8,1,90,1656.576
1,1,0,1,32,1,1,32,1,1,1,0,32,32,142,142,645248,20164,142,1,90,404.448
1,1,0,1,16,1,1,16,1,1,1,0,32,16,63,63,63504,3969,63,1,90,76.352
1,1,0,1,64,1,1,64,1,1,1,0,144,64,114,114,831744,12996,114,1,90,1892.704
1,1,0,1,64,1,1,64,1,1,1,0,144,64,57,57,207936,3249,57,1,90,534.560
1,1,0,1,192,1,1,192,1,1,1,0,144,192,57,57,623808,3249,57,1,90,1443.776
1,1,0,1,64,1,1,64,1,1,1,0,144,64,28,28,50176,784,28,1,90,205.824
1,1,0,1,96,1,1,96,1,1,1,0,144,96,28,28,75264,784,28,1,90,256.288
1,1,0,1,128,1,1,128,1,1,1,0,144,128,28,28,100352,784,28,1,90,271.296
1,1,0,1,16,1,1,16,1,1,1,0,144,16,28,28,12544,784,28,1,90,76.960
1,1,0,1,32,1,1,32,1,1,1,0,144,32,28,28,25088,784,28,1,90,108.864
1,1,0,1,192,1,1,192,1,1,1,0,144,192,28,28,150528,784,28,1,90,414.272
1,1,0,1,192,1,1,192,1,1,1,0,144,192,14,14,37632,196,14,1,90,169.312
1,1,0,1,96,1,1,96,1,1,1,0,144,96,14,14,18816,196,14,1,90,101.824
1,1,0,1,208,1,1,208,1,1,1,0,144,208,14,14,40768,196,14,1,90,180.992
1,1,0,1,16,1,1,16,1,1,1,0,144,16,14,14,3136,196,14,1,90,60.288
1,1,0,1,48,1,1,48,1,1,1,0,144,48,14,14,9408,196,14,1,90,77.440
1,1,0,1,64,1,1,64,1,1,1,0,144,64,14,14,12544,196,14,1,90,81.664
1,1,0,1,160,1,1,160,1,1,1,0,144,160,14,14,31360,196,14,1,90,162.720
1,1,0,1,112,1,1,112,1,1,1,0,144,112,14,14,21952,196,14,1,90,108.448
1,1,0,1,224,1,1,224,1,1,1,0,144,224,14,14,43904,196,14,1,90,195.360
1,1,0,1,24,1,1,24,1,1,1,0,144,24,14,14,4704,196,14,1,90,60.672
1,1,0,1,128,1,1,128,1,1,1,0,144,128,14,14,25088,196,14,1,90,117.024
1,1,0,1,256,1,1,256,1,1,1,0,144,256,14,14,50176,196,14,1,90,161.792
1,1,0,1,144,1,1,144,1,1,1,0,144,144,14,14,28224,196,14,1,90,122.912
1,1,0,1,288,1,1,288,1,1,1,0,144,288,14,14,56448,196,14,1,90,215.424
1,1,0,1,32,1,1,32,1,1,1,0,144,32,14,14,6272,196,14,1,90,66.048
1,1,0,1,320,1,1,320,1,1,1,0,144,320,14,14,62720,196,14,1,90,192.320
1,1,0,1,256,1,1,256,1,1,1,0,144,256,7,7,12544,49,7,1,90,83.520
1,1,0,1,160,1,1,160,1,1,1,0,144,160,7,7,7840,49,7,1,90,88.288
1,1,0,1,320,1,1,320,1,1,1,0,144,320,7,7,15680,49,7,1,90,97.952
1,1,0,1,32,1,1,32,1,1,1,0,144,32,7,7,1568,49,7,1,90,30.816
1,1,0,1,128,1,1,128,1,1,1,0,144,128,7,7,6272,49,7,1,90,61.088
1,1,0,1,384,1,1,384,1,1,1,0,144,384,7,7,18816,49,7,1,90,91.776
1,1,0,1,192,1,1,192,1,1,1,0,144,192,7,7,9408,49,7,1,90,71.936
1,1,0,1,48,1,1,48,1,1,1,0,144,48,7,7,2352,49,7,1,90,38.752
1,1,0,1,64,1,1,64,1,1,1,0,27,64,224,224,3211264,50176,224,1,90,1395.936
1,1,0,1,128,1,1,128,1,1,1,0,27,128,112,112,1605632,12544,112,1,90,743.616
1,1,0,1,256,1,1,256,1,1,1,0,27,256,56,56,802816,3136,56,1,90,410.816
1,1,0,1,512,1,1,512,1,1,1,0,27,512,28,28,401408,784,28,1,90,258.944
1,1,0,1,512,1,1,512,1,1,1,0,27,512,14,14,100352,196,14,1,90,84.352
1,1,0,1,20,1,1,20,1,1,1,0,32768,20,24,24,11520,576,24,1,80,5857.664
1,1,0,1,50,1,1,50,1,1,1,0,32768,50,8,8,3200,64,8,1,80,1709.824
1,1,0,1,32,1,1,32,1,1,1,0,32,32,142,142,645248,20164,142,1,80,429.440
1,1,0,1,16,1,1,16,1,1,1,0,32,16,63,63,63504,3969,63,1,80,80.032
1,1,0,1,64,1,1,64,1,1,1,0,144,64,114,114,831744,12996,114,1,80,1957.344
1,1,0,1,64,1,1,64,1,1,1,0,144,64,57,57,207936,3249,57,1,80,552.800
1,1,0,1,192,1,1,192,1,1,1,0,144,192,57,57,623808,3249,57,1,80,1478.976
1,1,0,1,64,1,1,64,1,1,1,0,144,64,28,28,50176,784,28,1,80,176.736
1,1,0,1,96,1,1,96,1,1,1,0,144,96,28,28,75264,784,28,1,80,266.368
1,1,0,1,128,1,1,128,1,1,1,0,144,128,28,28,100352,784,28,1,80,318.720
1,1,0,1,16,1,1,16,1,1,1,0,144,16,28,28,12544,784,28,1,80,75.808
1,1,0,1,32,1,1,32,1,1,1,0,144,32,28,28,25088,784,28,1,80,118.816
1,1,0,1,192,1,1,192,1,1,1,0,144,192,28,28,150528,784,28,1,80,428.416
1,1,0,1,192,1,1,192,1,1,1,0,144,192,14,14,37632,196,14,1,80,141.312
1,1,0,1,96,1,1,96,1,1,1,0,144,96,14,14,18816,196,14,1,80,96.896
1,1,0,1,208,1,1,208,1,1,1,0,144,208,14,14,40768,196,14,1,80,187.264
1,1,0,1,16,1,1,16,1,1,1,0,144,16,14,14,3136,196,14,1,80,64.576
1,1,0,1,48,1,1,48,1,1,1,0,144,48,14,14,9408,196,14,1,80,72.544
1,1,0,1,64,1,1,64,1,1,1,0,144,64,14,14,12544,196,14,1,80,84.128
1,1,0,1,160,1,1,160,1,1,1,0,144,160,14,14,31360,196,14,1,80,133.984
1,1,0,1,112,1,1,112,1,1,1,0,144,112,14,14,21952,196,14,1,80,92.704
1,1,0,1,224,1,1,224,1,1,1,0,144,224,14,14,43904,196,14,1,80,191.968
1,1,0,1,24,1,1,24,1,1,1,0,144,24,14,14,4704,196,14,1,80,48.960
1,1,0,1,128,1,1,128,1,1,1,0,144,128,14,14,25088,196,14,1,80,124.544
1,1,0,1,256,1,1,256,1,1,1,0,144,256,14,14,50176,196,14,1,80,209.120
1,1,0,1,144,1,1,144,1,1,1,0,144,144,14,14,28224,196,14,1,80,119.136
1,1,0,1,288,1,1,288,1,1,1,0,144,288,14,14,56448,196,14,1,80,219.040
1,1,0,1,32,1,1,32,1,1,1,0,144,32,14,14,6272,196,14,1,80,59.680
1,1,0,1,320,1,1,320,1,1,1,0,144,320,14,14,62720,196,14,1,80,239.392
1,1,0,1,256,1,1,256,1,1,1,0,144,256,7,7,12544,49,7,1,80,78.912
1,1,0,1,160,1,1,160,1,1,1,0,144,160,7,7,7840,49,7,1,80,66.656
1,1,0,1,320,1,1,320,1,1,1,0,144,320,7,7,15680,49,7,1,80,98.208
1,1,0,1,32,1,1,32,1,1,1,0,144,32,7,7,1568,49,7,1,80,33.696
1,1,0,1,128,1,1,128,1,1,1,0,144,128,7,7,6272,49,7,1,80,64.352
1,1,0,1,384,1,1,384,1,1,1,0,144,384,7,7,18816,49,7,1,80,93.152
1,1,0,1,192,1,1,192,1,1,1,0,144,192,7,7,9408,49,7,1,80,74.432
1,1,0,1,48,1,1,48,1,1,1,0,144,48,7,7,2352,49,7,1,80,34.624
1,1,0,1,64,1,1,64,1,1,1,0,27,64,224,224,3211264,50176,224,1,80,1424.960
1,1,0,1,128,1,1,128,1,1,1,0,27,128,112,112,1605632,12544,112,1,80,761.824
1,1,0,1,256,1,1,256,1,1,1,0,27,256,56,56,802816,3136,56,1,80,438.016
1,1,0,1,512,1,1,512,1,1,1,0,27,512,28,28,401408,784,28,1,80,260.448
1,1,0,1,512,1,1,512,1,1,1,0,27,512,14,14,100352,196,14,1,80,99.424
1,1,0,1,20,1,1,20,1,1,1,0,32768,20,24,24,11520,576,24,1,70,6399.040
1,1,0,1,50,1,1,50,1,1,1,0,32768,50,8,8,3200,64,8,1,70,1825.824
1,1,0,1,32,1,1,32,1,1,1,0,32,32,142,142,645248,20164,142,1,70,443.456
1,1,0,1,16,1,1,16,1,1,1,0,32,16,63,63,63504,3969,63,1,70,84.736
1,1,0,1,64,1,1,64,1,1,1,0,144,64,114,114,831744,12996,114,1,70,2125.472
1,1,0,1,64,1,1,64,1,1,1,0,144,64,57,57,207936,3249,57,1,70,608.320
1,1,0,1,192,1,1,192,1,1,1,0,144,192,57,57,623808,3249,57,1,70,1619.040
1,1,0,1,64,1,1,64,1,1,1,0,144,64,28,28,50176,784,28,1,70,177.280
1,1,0,1,96,1,1,96,1,1,1,0,144,96,28,28,75264,784,28,1,70,276.512
1,1,0,1,128,1,1,128,1,1,1,0,144,128,28,28,100352,784,28,1,70,342.560
1,1,0,1,16,1,1,16,1,1,1,0,144,16,28,28,12544,784,28,1,70,80.128
1,1,0,1,32,1,1,32,1,1,1,0,144,32,28,28,25088,784,28,1,70,120.416
1,1,0,1,192,1,1,192,1,1,1,0,144,192,28,28,150528,784,28,1,70,459.712
1,1,0,1,192,1,1,192,1,1,1,0,144,192,14,14,37632,196,14,1,70,179.392
1,1,0,1,96,1,1,96,1,1,1,0,144,96,14,14,18816,196,14,1,70,103.872
1,1,0,1,208,1,1,208,1,1,1,0,144,208,14,14,40768,196,14,1,70,187.488
1,1,0,1,16,1,1,16,1,1,1,0,144,16,14,14,3136,196,14,1,70,55.968
1,1,0,1,48,1,1,48,1,1,1,0,144,48,14,14,9408,196,14,1,70,78.464
1,1,0,1,64,1,1,64,1,1,1,0,144,64,14,14,12544,196,14,1,70,84.320
1,1,0,1,160,1,1,160,1,1,1,0,144,160,14,14,31360,196,14,1,70,129.984
1,1,0,1,112,1,1,112,1,1,1,0,144,112,14,14,21952,196,14,1,70,114.080
1,1,0,1,224,1,1,224,1,1,1,0,144,224,14,14,43904,196,14,1,70,198.976
1,1,0,1,24,1,1,24,1,1,1,0,144,24,14,14,4704,196,14,1,70,62.560
1,1,0,1,128,1,1,128,1,1,1,0,144,128,14,14,25088,196,14,1,70,121.216
1,1,0,1,256,1,1,256,1,1,1,0,144,256,14,14,50176,196,14,1,70,175.776
1,1,0,1,144,1,1,144,1,1,1,0,144,144,14,14,28224,196,14,1,70,132.992
1,1,0,1,288,1,1,288,1,1,1,0,144,288,14,14,56448,196,14,1,70,231.584
1,1,0,1,32,1,1,32,1,1,1,0,144,32,14,14,6272,196,14,1,70,70.976
1,1,0,1,320,1,1,320,1,1,1,0,144,320,14,14,62720,196,14,1,70,253.280
1,1,0,1,256,1,1,256,1,1,1,0,144,256,7,7,12544,49,7,1,70,82.848
1,1,0,1,160,1,1,160,1,1,1,0,144,160,7,7,7840,49,7,1,70,66.176
1,1,0,1,320,1,1,320,1,1,1,0,144,320,7,7,15680,49,7,1,70,101.120
1,1,0,1,32,1,1,32,1,1,1,0,144,32,7,7,1568,49,7,1,70,37.504
1,1,0,1,128,1,1,128,1,1,1,0,144,128,7,7,6272,49,7,1,70,72.992
1,1,0,1,384,1,1,384,1,1,1,0,144,384,7,7,18816,49,7,1,70,87.808
1,1,0,1,192,1,1,192,1,1,1,0,144,192,7,7,9408,49,7,1,70,74.400
1,1,0,1,48,1,1,48,1,1,1,0,144,48,7,7,2352,49,7,1,70,33.760
1,1,0,1,64,1,1,64,1,1,1,0,27,64,224,224,3211264,50176,224,1,70,1556.064
1,1,0,1,128,1,1,128,1,1,1,0,27,128,112,112,1605632,12544,112,1,70,776.032
1,1,0,1,256,1,1,256,1,1,1,0,27,256,56,56,802816,3136,56,1,70,449.376
1,1,0,1,512,1,1,512,1,1,1,0,27,512,28,28,401408,784,28,1,70,279.968
1,1,0,1,512,1,1,512,1,1,1,0,27,512,14,14,100352,196,14,1,70,102.464
1,1,0,1,20,1,1,20,1,1,1,0,32768,20,24,24,11520,576,24,1,60,7113.952
1,1,0,1,50,1,1,50,1,1,1,0,32768,50,8,8,3200,64,8,1,60,2063.232
1,1,0,1,32,1,1,32,1,1,1,0,32,32,142,142,645248,20164,142,1,60,478.944
1,1,0,1,16,1,1,16,1,1,1,0,32,16,63,63,63504,3969,63,1,60,100.352
1,1,0,1,64,1,1,64,1,1,1,0,144,64,114,114,831744,12996,114,1,60,2363.712
1,1,0,1,64,1,1,64,1,1,1,0,144,64,57,57,207936,3249,57,1,60,692.256
1,1,0,1,192,1,1,192,1,1,1,0,144,192,57,57,623808,3249,57,1,60,1788.320
1,1,0,1,64,1,1,64,1,1,1,0,144,64,28,28,50176,784,28,1,60,226.720
1,1,0,1,96,1,1,96,1,1,1,0,144,96,28,28,75264,784,28,1,60,293.696
1,1,0,1,128,1,1,128,1,1,1,0,144,128,28,28,100352,784,28,1,60,358.368
1,1,0,1,16,1,1,16,1,1,1,0,144,16,28,28,12544,784,28,1,60,77.024
1,1,0,1,32,1,1,32,1,1,1,0,144,32,28,28,25088,784,28,1,60,131.424
1,1,0,1,192,1,1,192,1,1,1,0,144,192,28,28,150528,784,28,1,60,487.040
1,1,0,1,192,1,1,192,1,1,1,0,144,192,14,14,37632,196,14,1,60,196.608
1,1,0,1,96,1,1,96,1,1,1,0,144,96,14,14,18816,196,14,1,60,100.064
1,1,0,1,208,1,1,208,1,1,1,0,144,208,14,14,40768,196,14,1,60,201.600
1,1,0,1,16,1,1,16,1,1,1,0,144,16,14,14,3136,196,14,1,60,61.312
1,1,0,1,48,1,1,48,1,1,1,0,144,48,14,14,9408,196,14,1,60,84.448
1,1,0,1,64,1,1,64,1,1,1,0,144,64,14,14,12544,196,14,1,60,89.120
1,1,0,1,160,1,1,160,1,1,1,0,144,160,14,14,31360,196,14,1,60,137.792
1,1,0,1,112,1,1,112,1,1,1,0,144,112,14,14,21952,196,14,1,60,153.632
1,1,0,1,224,1,1,224,1,1,1,0,144,224,14,14,43904,196,14,1,60,185.184
1,1,0,1,24,1,1,24,1,1,1,0,144,24,14,14,4704,196,14,1,60,61.664
1,1,0,1,128,1,1,128,1,1,1,0,144,128,14,14,25088,196,14,1,60,133.760
1,1,0,1,256,1,1,256,1,1,1,0,144,256,14,14,50176,196,14,1,60,242.432
1,1,0,1,144,1,1,144,1,1,1,0,144,144,14,14,28224,196,14,1,60,121.216
1,1,0,1,288,1,1,288,1,1,1,0,144,288,14,14,56448,196,14,1,60,210.944
1,1,0,1,32,1,1,32,1,1,1,0,144,32,14,14,6272,196,14,1,60,66.112
1,1,0,1,320,1,1,320,1,1,1,0,144,320,14,14,62720,196,14,1,60,260.288
1,1,0,1,256,1,1,256,1,1,1,0,144,256,7,7,12544,49,7,1,60,96.288
1,1,0,1,160,1,1,160,1,1,1,0,144,160,7,7,7840,49,7,1,60,69.088
1,1,0,1,320,1,1,320,1,1,1,0,144,320,7,7,15680,49,7,1,60,100.544
1,1,0,1,32,1,1,32,1,1,1,0,144,32,7,7,1568,49,7,1,60,32.160
1,1,0,1,128,1,1,128,1,1,1,0,144,128,7,7,6272,49,7,1,60,60.064
1,1,0,1,384,1,1,384,1,1,1,0,144,384,7,7,18816,49,7,1,60,102.656
1,1,0,1,192,1,1,192,1,1,1,0,144,192,7,7,9408,49,7,1,60,83.360
1,1,0,1,48,1,1,48,1,1,1,0,144,48,7,7,2352,49,7,1,60,40.000
1,1,0,1,64,1,1,64,1,1,1,0,27,64,224,224,3211264,50176,224,1,60,1723.808
1,1,0,1,128,1,1,128,1,1,1,0,27,128,112,112,1605632,12544,112,1,60,896.032
1,1,0,1,256,1,1,256,1,1,1,0,27,256,56,56,802816,3136,56,1,60,499.104
1,1,0,1,512,1,1,512,1,1,1,0,27,512,28,28,401408,784,28,1,60,293.696
1,1,0,1,512,1,1,512,1,1,1,0,27,512,14,14,100352,196,14,1,60,112.672
